transaction_id,customer_id,timestamp,amount,transaction_country,txn_velocity_1h,txn_velocity_24h,is_new_payee,card_present,account_age_days,chargeback_history,prior_alerts,device_id,ip_country,merchant_id,merchant_category,merchant_country,merchant_risk_level,country_mismatch_flag,true_fraud,rule_score,triggered_rules,rule_alert_level,rule_score_normalized
T000947,C0093,2026-03-07 07:54:00,69.27,ID,1,4,0,1,1642,0,1,D0168,VN,M007,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000278,C0029,2026-03-07 09:39:00,29.47,SG,1,9,1,1,1228,0,0,D0297,PH,M008,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000144,C0133,2026-03-07 10:09:00,40.67,SG,2,6,0,0,1093,1,0,D0158,SG,M047,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000757,C0092,2026-03-07 10:46:00,296.14,PH,2,5,0,0,934,0,1,D0216,PH,M029,Money Transfer,TH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000598,C0199,2026-03-07 11:37:00,27.32,SG,2,7,0,1,735,0,0,D0207,PH,M009,Gaming,VN,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000986,C0216,2026-03-07 14:16:00,55.55,SG,0,3,0,1,1640,0,0,D0302,SG,M013,Electronics,SG,Medium,0,0,0,[],Low,0.0
T000460,C0029,2026-03-07 14:36:00,27.96,SG,2,3,0,1,1365,0,0,D0107,ID,M026,Luxury Goods,VN,High,1,1,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000319,C0084,2026-03-07 17:40:00,31.92,SG,0,5,0,0,728,0,0,D0277,SG,M040,Electronics,SG,Medium,0,0,0,[],Low,0.0
T000561,C0034,2026-03-07 18:24:00,48.91,SG,1,5,0,1,102,1,0,D0259,SG,M038,Grocery,PH,Low,0,0,0,[],Low,0.0
T000531,C0250,2026-03-07 19:18:00,8.52,ID,2,5,1,0,1830,0,2,D0081,VN,M050,Luxury Goods,ID,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000485,C0154,2026-03-07 20:41:00,52.98,PH,4,4,1,1,1396,0,1,D0233,SG,M003,Digital Services,SG,Medium,1,1,35,"['High Transaction Velocity (1h)', 'Country Mismatch']",Medium,0.6363636363636364
T000111,C0282,2026-03-07 20:56:00,21.18,VN,1,5,1,0,1105,1,1,D0227,MY,M014,Electronics,ID,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000082,C0202,2026-03-07 23:23:00,123.27,SG,0,3,1,1,1781,0,0,D0313,MY,M041,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000876,C0288,2026-03-08 00:44:00,38.13,SG,1,5,0,1,188,0,0,D0391,SG,M018,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000083,C0039,2026-03-08 03:39:00,19.29,SG,1,5,0,1,1273,0,0,D0072,SG,M024,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000436,C0017,2026-03-08 04:05:00,176.61,TH,2,1,0,1,234,1,0,D0098,SG,M007,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000525,C0288,2026-03-08 06:35:00,117.28,SG,0,1,0,0,500,0,0,D0070,SG,M021,Luxury Goods,ID,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000196,C0237,2026-03-08 11:42:00,245.17,SG,0,6,0,1,89,0,1,D0278,SG,M007,Digital Services,SG,Medium,0,0,10,['New Account'],Low,0.18181818181818182
T000123,C0137,2026-03-08 13:19:00,64.52,MY,0,4,0,1,897,1,1,D0043,SG,M040,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000521,C0143,2026-03-08 15:41:00,13.63,SG,0,7,1,0,447,0,0,D0107,SG,M047,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000023,C0093,2026-03-08 21:54:00,23.7,SG,2,6,0,1,585,0,2,D0028,SG,M034,Telecom,SG,Low,0,0,0,[],Low,0.0
T000223,C0289,2026-03-09 02:01:00,6.32,SG,1,5,0,0,174,0,1,D0164,MY,M003,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000343,C0114,2026-03-09 04:32:00,101.98,TH,1,3,1,1,493,0,0,D0394,VN,M004,Gaming,MY,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000429,C0293,2026-03-09 05:45:00,77.49,SG,4,1,0,1,813,0,2,D0154,ID,M013,Electronics,SG,Medium,1,0,35,"['High Transaction Velocity (1h)', 'Country Mismatch']",Medium,0.6363636363636364
T000857,C0022,2026-03-09 08:47:00,3.67,SG,3,3,1,0,1905,0,1,D0311,MY,M036,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000684,C0235,2026-03-09 12:03:00,44.2,ID,0,4,0,1,1684,0,0,D0282,SG,M043,Telecom,PH,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000989,C0126,2026-03-09 12:39:00,44.63,SG,1,3,0,0,843,1,1,D0077,SG,M011,Electronics,PH,Medium,0,0,0,[],Low,0.0
T000542,C0014,2026-03-09 14:59:00,5.31,SG,2,6,0,1,397,2,0,D0266,SG,M018,Money Transfer,SG,High,0,0,30,"['High Risk Merchant', 'Chargeback History']",Medium,0.5454545454545454
T000114,C0289,2026-03-09 17:04:00,98.82,PH,1,4,0,1,722,0,0,D0136,SG,M033,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000592,C0198,2026-03-09 17:32:00,12.1,SG,1,6,0,0,1744,0,2,D0336,SG,M009,Gaming,VN,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000580,C0003,2026-03-09 22:56:00,50.47,ID,2,1,1,1,1798,0,2,D0305,SG,M028,Telecom,VN,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000314,C0063,2026-03-09 23:28:00,58.81,SG,2,2,1,1,1023,0,1,D0351,MY,M017,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000030,C0092,2026-03-10 01:38:00,71.37,SG,1,4,0,1,1009,0,1,D0332,ID,M039,Grocery,SG,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000115,C0150,2026-03-10 02:58:00,8.92,ID,0,3,0,1,1578,0,0,D0104,SG,M039,Grocery,SG,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000541,C0273,2026-03-10 03:16:00,249.59,SG,0,1,1,1,1559,0,1,D0157,SG,M001,Gaming,PH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000909,C0246,2026-03-10 03:42:00,60.22,SG,0,3,1,0,1106,0,0,D0049,SG,M017,Travel,SG,Medium,0,0,0,[],Low,0.0
T000165,C0172,2026-03-10 09:46:00,13.29,VN,1,5,0,1,875,0,0,D0087,PH,M013,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000038,C0034,2026-03-10 14:46:00,161.8,MY,0,3,0,1,581,0,0,D0232,SG,M041,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000420,C0246,2026-03-10 20:37:00,27.9,MY,1,3,0,1,1429,0,0,D0326,SG,M013,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000779,C0079,2026-03-11 02:38:00,12.96,SG,0,1,0,0,1837,0,0,D0239,SG,M040,Electronics,SG,Medium,0,0,0,[],Low,0.0
T000290,C0137,2026-03-11 02:42:00,25.61,ID,0,5,0,0,656,1,2,D0054,SG,M035,Luxury Goods,SG,High,1,1,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000823,C0148,2026-03-11 04:57:00,96.1,SG,2,6,0,0,1149,0,0,D0307,TH,M047,Money Transfer,SG,High,1,1,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000379,C0263,2026-03-11 05:53:00,109.61,SG,0,6,1,0,1113,0,0,D0395,SG,M038,Grocery,PH,Low,0,0,0,[],Low,0.0
T000780,C0027,2026-03-11 07:55:00,38.16,SG,3,3,0,1,542,0,4,D0250,SG,M019,Money Transfer,VN,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000367,C0092,2026-03-11 13:59:00,23.21,SG,1,1,1,1,738,0,2,D0171,SG,M049,Luxury Goods,PH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000481,C0148,2026-03-11 14:35:00,45.02,ID,2,6,0,1,1668,0,0,D0101,SG,M046,Travel,PH,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000595,C0062,2026-03-11 17:06:00,23.67,SG,1,2,0,0,1855,1,0,D0143,SG,M011,Electronics,PH,Medium,0,0,0,[],Low,0.0
T000882,C0059,2026-03-11 18:57:00,45.29,SG,1,1,0,0,830,1,0,D0400,ID,M029,Money Transfer,TH,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000207,C0063,2026-03-11 22:09:00,4.62,SG,2,5,0,1,584,1,1,D0231,ID,M027,Luxury Goods,PH,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000549,C0293,2026-03-11 23:53:00,21.62,MY,1,5,1,1,910,0,0,D0209,SG,M044,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000713,C0037,2026-03-12 00:43:00,22.71,SG,1,2,0,1,1354,0,0,D0227,MY,M049,Luxury Goods,PH,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000575,C0236,2026-03-12 04:02:00,6.53,SG,1,1,0,0,101,0,0,D0339,SG,M050,Luxury Goods,ID,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000354,C0055,2026-03-12 07:59:00,12.93,SG,0,4,0,1,829,0,0,D0207,SG,M025,Travel,SG,Medium,0,0,0,[],Low,0.0
T000837,C0090,2026-03-12 20:23:00,45.92,SG,1,5,0,1,1627,0,2,D0274,SG,M007,Digital Services,SG,Medium,0,0,0,[],Low,0.0
T000705,C0223,2026-03-13 06:34:00,59.1,PH,1,4,0,0,1862,0,0,D0200,SG,M014,Electronics,ID,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000536,C0176,2026-03-13 08:36:00,10.76,SG,4,3,0,1,1988,1,0,D0048,MY,M050,Luxury Goods,ID,High,1,0,50,"['High Transaction Velocity (1h)', 'Country Mismatch', 'High Risk Merchant']",High,0.9090909090909091
T000461,C0149,2026-03-13 08:49:00,37.68,SG,2,3,0,1,1699,4,0,D0397,SG,M030,Travel,MY,Medium,0,0,15,['Chargeback History'],Low,0.2727272727272727
T000682,C0007,2026-03-13 09:15:00,352.03,SG,2,1,1,1,230,0,0,D0087,SG,M025,Travel,SG,Medium,0,0,0,[],Low,0.0
T000325,C0049,2026-03-13 11:46:00,14.45,SG,1,6,0,1,140,0,0,D0388,SG,M027,Luxury Goods,PH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000700,C0046,2026-03-13 13:13:00,37.08,ID,0,6,0,0,1693,0,1,D0087,SG,M020,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000145,C0118,2026-03-13 13:21:00,8.62,SG,0,6,0,0,797,0,0,D0300,SG,M027,Luxury Goods,PH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000708,C0074,2026-03-13 15:10:00,76.36,PH,2,4,0,0,1612,0,1,D0274,SG,M033,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000998,C0151,2026-03-13 15:56:00,51.6,SG,2,4,1,1,1360,0,1,D0087,VN,M039,Grocery,SG,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000793,C0228,2026-03-13 16:14:00,8.14,SG,5,1,0,0,427,0,0,D0187,SG,M047,Money Transfer,SG,High,0,0,35,"['High Transaction Velocity (1h)', 'High Risk Merchant']",Medium,0.6363636363636364
T000843,C0009,2026-03-13 17:08:00,13.34,SG,0,4,0,0,1084,0,0,D0199,ID,M008,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000785,C0024,2026-03-13 18:13:00,28.54,VN,3,2,0,1,84,0,0,D0396,ID,M037,Travel,SG,Medium,1,0,25,"['Country Mismatch', 'New Account']",Low,0.45454545454545453
T000471,C0098,2026-03-13 20:41:00,105.61,SG,2,6,0,0,100,1,1,D0173,SG,M016,Digital Services,SG,Medium,0,0,0,[],Low,0.0
T000751,C0175,2026-03-13 22:45:00,35.91,SG,1,6,0,0,328,0,0,D0131,MY,M040,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000578,C0065,2026-03-14 00:11:00,170.89,ID,2,6,0,1,266,1,0,D0112,TH,M020,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000231,C0086,2026-03-14 00:47:00,7.42,SG,0,3,0,1,1846,0,0,D0085,MY,M009,Gaming,VN,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000366,C0097,2026-03-14 01:06:00,71.49,SG,0,2,0,1,1544,1,0,D0324,SG,M029,Money Transfer,TH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000159,C0259,2026-03-14 06:55:00,23.88,TH,0,7,0,0,170,0,0,D0020,ID,M047,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000559,C0227,2026-03-14 08:22:00,47.82,SG,0,1,1,0,254,1,1,D0240,SG,M013,Electronics,SG,Medium,0,0,0,[],Low,0.0
T000538,C0082,2026-03-14 08:25:00,56.58,SG,3,4,0,1,1168,0,0,D0314,SG,M039,Grocery,SG,Low,0,0,0,[],Low,0.0
T000392,C0234,2026-03-14 10:10:00,61.5,SG,2,3,0,1,884,0,0,D0095,PH,M031,Digital Services,VN,Medium,1,1,15,['Country Mismatch'],Low,0.2727272727272727
T000911,C0268,2026-03-14 10:13:00,28.88,SG,3,4,1,0,1542,0,1,D0310,SG,M035,Luxury Goods,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000847,C0041,2026-03-14 11:06:00,30.46,SG,1,4,0,1,86,0,0,D0241,SG,M015,Money Transfer,SG,High,0,0,25,"['High Risk Merchant', 'New Account']",Low,0.45454545454545453
T000009,C0235,2026-03-14 13:28:00,64.62,SG,0,7,1,1,1747,0,0,D0017,MY,M036,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000459,C0282,2026-03-14 23:43:00,39.41,PH,4,3,0,0,312,0,0,D0343,SG,M042,Gaming,SG,High,1,0,50,"['High Transaction Velocity (1h)', 'Country Mismatch', 'High Risk Merchant']",High,0.9090909090909091
T000974,C0119,2026-03-15 01:05:00,23.92,ID,1,5,0,1,1004,0,0,D0133,VN,M037,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000387,C0188,2026-03-15 06:30:00,41.74,VN,5,7,0,0,1165,0,0,D0008,SG,M029,Money Transfer,TH,High,1,0,50,"['High Transaction Velocity (1h)', 'Country Mismatch', 'High Risk Merchant']",High,0.9090909090909091
T000899,C0096,2026-03-15 07:30:00,25.05,ID,1,5,0,1,362,0,0,D0047,MY,M020,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000850,C0178,2026-03-15 08:16:00,86.21,SG,2,3,1,1,1690,1,1,D0044,ID,M015,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000386,C0285,2026-03-15 08:47:00,53.27,SG,1,6,0,0,902,0,0,D0163,TH,M002,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000839,C0122,2026-03-15 11:07:00,38.91,MY,1,3,0,1,23,0,1,D0135,SG,M003,Digital Services,SG,Medium,1,1,25,"['Country Mismatch', 'New Account']",Low,0.45454545454545453
T000107,C0042,2026-03-15 11:50:00,59.54,ID,2,6,0,1,1161,1,0,D0274,SG,M045,Travel,VN,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000384,C0112,2026-03-15 12:24:00,101.72,SG,0,3,0,0,1660,0,1,D0362,ID,M039,Grocery,SG,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000061,C0056,2026-03-15 12:38:00,123.81,SG,3,2,0,1,21,0,0,D0048,SG,M008,Digital Services,SG,Medium,0,0,10,['New Account'],Low,0.18181818181818182
T000617,C0177,2026-03-15 12:51:00,48.83,SG,1,2,1,0,1497,2,1,D0014,PH,M003,Digital Services,SG,Medium,1,0,30,"['Country Mismatch', 'Chargeback History']",Medium,0.5454545454545454
T000687,C0031,2026-03-15 13:55:00,7.76,SG,1,2,0,1,678,0,2,D0074,VN,M021,Luxury Goods,ID,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000328,C0141,2026-03-15 14:23:00,3.94,SG,1,4,1,1,796,1,0,D0228,ID,M041,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000174,C0094,2026-03-15 16:01:00,46.32,PH,0,5,0,1,1368,0,2,D0391,SG,M043,Telecom,PH,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000579,C0177,2026-03-15 19:46:00,42.49,MY,2,5,0,0,297,1,0,D0172,SG,M044,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000172,C0265,2026-03-15 19:48:00,22.28,SG,1,3,1,0,1042,1,0,D0313,SG,M038,Grocery,PH,Low,0,0,0,[],Low,0.0
T000816,C0041,2026-03-15 20:37:00,39.11,SG,1,5,0,0,111,0,1,D0252,SG,M023,Telecom,SG,Low,0,0,0,[],Low,0.0
T000383,C0147,2026-03-15 21:20:00,71.8,SG,1,3,0,1,1374,0,0,D0242,SG,M011,Electronics,PH,Medium,0,0,0,[],Low,0.0
T000407,C0059,2026-03-15 22:37:00,165.03,TH,0,2,1,0,1279,0,0,D0054,PH,M040,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000197,C0042,2026-03-16 01:22:00,16.39,ID,6,5,0,1,1740,0,0,D0003,SG,M021,Luxury Goods,ID,High,1,0,50,"['High Transaction Velocity (1h)', 'Country Mismatch', 'High Risk Merchant']",High,0.9090909090909091
T000953,C0171,2026-03-16 05:24:00,27.98,ID,1,5,1,0,1265,0,0,D0121,PH,M027,Luxury Goods,PH,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000737,C0079,2026-03-16 07:15:00,45.46,SG,1,3,0,1,1629,0,1,D0170,SG,M024,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000055,C0008,2026-03-16 08:19:00,28.5,SG,0,3,0,1,604,0,1,D0038,SG,M015,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000607,C0226,2026-03-16 09:12:00,6.95,SG,4,1,0,0,1842,0,0,D0357,SG,M027,Luxury Goods,PH,High,0,0,35,"['High Transaction Velocity (1h)', 'High Risk Merchant']",Medium,0.6363636363636364
T000296,C0244,2026-03-16 14:50:00,58.87,SG,5,3,0,1,1756,0,1,D0089,SG,M010,Telecom,VN,Low,0,0,20,['High Transaction Velocity (1h)'],Low,0.36363636363636365
T000317,C0156,2026-03-16 14:55:00,30.78,SG,2,2,1,0,637,0,1,D0296,SG,M024,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000225,C0157,2026-03-16 15:52:00,103.96,MY,6,3,0,0,1196,0,1,D0183,SG,M004,Gaming,MY,High,1,0,50,"['High Transaction Velocity (1h)', 'Country Mismatch', 'High Risk Merchant']",High,0.9090909090909091
T000976,C0198,2026-03-16 21:05:00,122.35,SG,2,2,1,1,25,2,1,D0293,SG,M019,Money Transfer,VN,High,0,0,40,"['High Risk Merchant', 'New Account', 'Chargeback History']",Medium,0.7272727272727273
T000814,C0179,2026-03-16 22:12:00,19.91,VN,2,7,0,1,85,0,0,D0365,SG,M049,Luxury Goods,PH,High,1,1,40,"['Country Mismatch', 'High Risk Merchant', 'New Account']",Medium,0.7272727272727273
T000257,C0148,2026-03-16 23:01:00,48.76,SG,1,5,1,1,1243,1,1,D0300,SG,M009,Gaming,VN,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000028,C0277,2026-03-17 01:06:00,66.3,MY,2,4,1,1,1482,0,0,D0357,SG,M027,Luxury Goods,PH,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000432,C0128,2026-03-17 03:31:00,34.77,SG,1,3,0,1,1225,0,1,D0093,VN,M011,Electronics,PH,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000935,C0028,2026-03-17 05:19:00,40.03,SG,0,6,0,1,487,0,1,D0370,MY,M035,Luxury Goods,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000775,C0060,2026-03-17 08:12:00,36.86,VN,4,0,0,1,1951,0,1,D0233,SG,M017,Travel,SG,Medium,1,0,35,"['High Transaction Velocity (1h)', 'Country Mismatch']",Medium,0.6363636363636364
T000527,C0016,2026-03-17 12:41:00,14.83,SG,1,3,0,1,1503,2,0,D0093,VN,M028,Telecom,VN,Low,1,0,30,"['Country Mismatch', 'Chargeback History']",Medium,0.5454545454545454
T000587,C0073,2026-03-17 15:40:00,20.55,SG,0,5,0,1,1709,1,1,D0098,SG,M009,Gaming,VN,High,0,1,15,['High Risk Merchant'],Low,0.2727272727272727
T000076,C0294,2026-03-17 20:25:00,88.14,VN,0,5,0,1,1140,0,1,D0095,VN,M037,Travel,SG,Medium,0,0,0,[],Low,0.0
T000080,C0119,2026-03-18 01:56:00,30.99,SG,1,4,1,0,1591,2,0,D0323,PH,M045,Travel,VN,Medium,1,0,30,"['Country Mismatch', 'Chargeback History']",Medium,0.5454545454545454
T000327,C0224,2026-03-18 02:56:00,78.27,SG,3,7,0,1,401,1,0,D0361,TH,M019,Money Transfer,VN,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000166,C0013,2026-03-18 05:11:00,24.97,SG,0,5,0,0,1303,0,0,D0261,SG,M044,Money Transfer,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000185,C0229,2026-03-18 07:33:00,40.18,SG,1,4,1,0,166,1,0,D0354,SG,M012,Gaming,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000135,C0134,2026-03-18 08:33:00,102.59,SG,0,3,0,1,751,0,0,D0314,PH,M046,Travel,PH,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000805,C0095,2026-03-18 09:28:00,63.85,SG,2,5,0,0,744,0,0,D0022,MY,M002,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000178,C0137,2026-03-18 10:38:00,22.02,PH,2,2,0,0,909,1,0,D0106,SG,M029,Money Transfer,TH,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000815,C0088,2026-03-18 11:33:00,9.57,ID,1,5,0,1,406,0,1,D0059,VN,M007,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000548,C0131,2026-03-18 13:06:00,9.18,TH,5,6,0,0,1453,0,1,D0370,SG,M034,Telecom,SG,Low,1,0,35,"['High Transaction Velocity (1h)', 'Country Mismatch']",Medium,0.6363636363636364
T000652,C0090,2026-03-18 16:48:00,42.14,ID,0,2,0,0,32,0,0,D0058,ID,M049,Luxury Goods,PH,High,0,0,25,"['High Risk Merchant', 'New Account']",Low,0.45454545454545453
T000401,C0053,2026-03-18 19:47:00,19.34,ID,1,4,1,1,958,1,0,D0131,SG,M043,Telecom,PH,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000057,C0253,2026-03-18 20:47:00,92.06,SG,3,5,0,1,487,1,0,D0349,SG,M047,Money Transfer,SG,High,0,1,15,['High Risk Merchant'],Low,0.2727272727272727
T000040,C0218,2026-03-19 01:49:00,96.68,VN,1,9,1,1,203,0,0,D0094,MY,M018,Money Transfer,SG,High,1,0,30,"['Country Mismatch', 'High Risk Merchant']",Medium,0.5454545454545454
T000370,C0096,2026-03-19 05:37:00,27.18,SG,0,7,1,1,1199,0,0,D0071,SG,M006,Money Transfer,MY,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000790,C0206,2026-03-19 06:36:00,10.19,SG,2,3,0,0,526,0,3,D0039,SG,M016,Digital Services,SG,Medium,0,0,0,[],Low,0.0
T000228,C0289,2026-03-19 09:52:00,18.15,SG,2,2,0,1,1173,1,1,D0107,ID,M013,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000496,C0039,2026-03-19 10:08:00,13.68,PH,0,8,0,1,899,1,0,D0178,PH,M048,Gaming,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000463,C0296,2026-03-19 14:01:00,4.72,ID,1,7,0,0,125,0,1,D0246,SG,M036,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000786,C0046,2026-03-19 14:12:00,69.16,TH,2,5,0,1,567,0,0,D0271,ID,M028,Telecom,VN,Low,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000582,C0158,2026-03-19 15:03:00,9.84,TH,2,6,0,0,249,0,0,D0085,SG,M008,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000884,C0202,2026-03-19 16:14:00,16.51,SG,2,6,0,1,1719,0,0,D0260,SG,M029,Money Transfer,TH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000651,C0176,2026-03-19 16:48:00,19.73,SG,0,1,0,1,1771,0,1,D0347,ID,M017,Travel,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000147,C0212,2026-03-19 21:41:00,179.4,SG,2,4,1,1,1272,0,1,D0018,SG,M021,Luxury Goods,ID,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000084,C0273,2026-03-19 22:35:00,55.34,TH,2,9,0,1,1476,0,1,D0270,SG,M016,Digital Services,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000277,C0051,2026-03-19 23:36:00,54.3,SG,0,7,0,0,311,1,0,D0182,SG,M042,Gaming,SG,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000267,C0210,2026-03-20 02:36:00,74.9,SG,0,7,1,1,1531,0,0,D0395,SG,M029,Money Transfer,TH,High,0,0,15,['High Risk Merchant'],Low,0.2727272727272727
T000192,C0078,2026-03-20 03:47:00,34.06,TH,1,2,0,1,787,0,0,D0001,SG,M041,Electronics,SG,Medium,1,0,15,['Country Mismatch'],Low,0.2727272727272727
T000214,C0039,2026-03-20 04:01:00,89.82,SG,1,4,0,1,1624,1,0,D0240,SG,M029,Money Transfer,TH,High,0,1,15,['High Risk Merchant'],Low,0.2727272727272727
T000472,C0055,2026-03-20 04:06:00,22.72,SG,4,3,1,1,1142,1,0,D0230,PH,M048,Gaming,SG,High,1,0,50,"['High Transaction Velocity (1h)', 'Country Mismatch', 'High Risk Merchant']",High,0.9090909090909091
T000938,C0229,2026-03-20 06:54:00,21.56,SG,0,4,0,1,1791,1,1,D0030,SG,M039,Grocery,SG,Low,0,0,0,[],Low,0.0
